DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub,medsiglik,medtaulik,maxlik,taumaxlik,sigmaxlik
4083124,2143.97806404,1195.02642927,2966.93353402,0.00661658522889,0.00538257216033,0.00820304930872,161.869616457,162.455252227,163.172115958,2978.99121546,0.00545018952915
4084074,1308.93171474,561.664789032,2583.75495953,0.0191485558972,0.0166114989561,0.0227248502407,125.644142868,124.048002841,126.258741171,542.94027369,0.0183260319584
4084108,842.585441343,347.917960982,1845.20589129,0.009354648901,0.00798061999735,0.0110088012308,138.088425039,137.825976322,138.824976578,346.354635888,0.010120016646
4084469,2192.37002778,1356.69447445,2952.81402264,0.00578558448976,0.00489237021621,0.00693334794145,178.848819171,177.681536959,180.839986112,2046.89710941,0.00535873471879
4084534,9472.16302816,9472.16302816,9472.16302816,0.00392666865815,0.00392666865815,0.00392666865815,-inf,-inf,-inf,9472.16302816,0.00392666865815
4084763,203.01876813,90.4797675576,1073.5938692,0.0136577790491,0.0112376269668,0.0167963567377,147.956488354,146.881252832,148.918370467,140.927934069,0.0128195952559
4085716,1941.77257147,1027.74894042,2835.19830334,0.00935305103775,0.00754383444201,0.0117712306468,121.265221085,121.144839242,122.709010114,1900.74726244,0.00731143228415
4085754,1167.80236094,440.217657402,2485.08094469,0.00351273063976,0.00269811676492,0.00472073768486,140.2416556,140.751165494,141.7845268,433.911613409,0.00328749124661
4086748,1847.50672949,950.506359108,2803.29146402,0.00673127544745,0.0058847061003,0.0077474629687,182.913663405,182.894844336,183.099468531,1198.77853398,0.00675914311825
4086950,778.600670662,278.107366344,2070.01706744,0.0117776675236,0.00960225179985,0.0147101920872,106.991111224,106.984179269,107.946363928,274.82338686,0.0119741986713
4087131,1916.42091321,1059.17890036,2837.86206765,0.00951501123616,0.00817989548559,0.0110958634284,155.622962723,155.681833896,156.993288811,1416.9959413,0.0090690568779
4087180,1051.18918382,448.058047502,2363.53748501,0.011976679952,0.0101946287119,0.0141524893588,143.931280542,147.30773457,148.652026296,466.252751955,0.0115700706348
4087470,1262.83842986,501.893315229,2543.17888969,0.0097650778122,0.00808887981982,0.0118168196808,140.719883864,141.208984887,142.524244984,433.972766342,0.0100713383066
4087677,1666.13242696,766.259063589,2758.04150805,0.0146938022696,0.0124861407977,0.0173558982773,121.018130888,118.444831035,122.032934918,694.029744416,0.0151431767127
4088391,1.12131216295,0.982686245667,1.37467408981,0.43457484974,0.38998191137,0.479602545852,51.6224529122,51.0276888006,52.3192881961,0.974502179779,0.429159427537
4088478,86.1451061157,31.2988574876,447.496234932,0.00760462535815,0.00431772388594,0.011589237568,142.340177583,142.201975695,144.212820307,54.4571577001,0.0080583905179
4088951,589.279235397,205.983286771,2051.21367861,0.016523168997,0.0140183548561,0.0194052664811,130.665743849,129.322106995,132.845512868,161.063882446,0.018291422002
4089005,981.859969263,343.330018948,2280.83863056,0.00913620967758,0.00792447053739,0.0107737736682,146.068876143,146.264128004,148.240982385,333.963650565,0.00952857483374
4089494,1613.28203081,713.211737333,2716.90918685,0.0014945750801,0.00107609270429,0.00211420346046,331.445981604,331.564605535,332.60023359,932.886475285,0.00123168202819
4089562,1165.21990391,491.536398288,2428.46479819,0.012490155069,0.010957070867,0.0144208139212,288.363753221,283.655712493,289.402464331,494.578737654,0.0115661947227
4089956,2182.68692118,1264.90404395,3003.27498324,0.00843302759289,0.00729332684293,0.00980363052405,170.175147869,168.625818775,170.618587996,2149.11661046,0.00830814536097
4090056,288.677340816,137.349655592,1015.07061086,0.0110867476774,0.0094127508264,0.0130866627321,286.478977844,290.662336877,293.946377469,200.376995117,0.0108237049176
4090353,593.78171431,128.64939071,2035.40065549,0.00881280901944,0.00574948164305,0.0155130583809,67.3067545112,67.4530752021,69.6475131938,684.477202379,0.0049672058632
4090632,258.793519063,108.307557617,1099.34397094,0.0153644642529,0.0122544596379,0.0192769105962,138.543612823,138.79076595,139.658512469,102.095285175,0.0174672984543
4091002,169.821463681,87.0679018758,508.035325053,0.0125965881375,0.0101990069133,0.0153900637866,135.244692368,134.510317497,136.191599578,94.6088826097,0.0138405816138
4091437,1622.81170376,732.266598765,2707.58532827,0.0072259038475,0.00620687888736,0.00849218442424,176.332541833,177.700528778,178.391579716,743.316776666,0.00692943089892
4091892,1052.24301591,427.179290757,2290.98811077,0.00736261491289,0.00625854206557,0.00866155843032,182.233002748,182.479315888,184.614847085,439.122913113,0.00689969533267
4092069,1982.58997549,1058.16298449,2866.97384555,0.0105572830884,0.00913171447848,0.0123467773076,142.917529989,142.631808678,143.091240739,1408.84006753,0.010454269115
4092480,1647.14637877,772.206769442,2786.43621964,0.0148122565481,0.0126519611453,0.0173402346332,230.921166302,233.328092673,234.94735419,822.541594869,0.0137714921089
4092511,1808.47142917,932.052599266,2778.35576039,0.00806281449319,0.00699319670488,0.0095248777499,158.547376202,159.874358099,160.224378916,1017.1321777,0.00794784503656
4092931,812.127179706,303.982854882,2134.21099975,0.0064572789108,0.0053423216663,0.00806246285831,158.988964726,163.785845336,166.160106852,295.602355106,0.0060504882435
4093220,262.460131955,37.4058344071,1430.98240421,0.0177377664793,0.0120614417029,0.0414125017125,82.1568883969,81.8269913973,85.6878303258,243.382367921,0.014076353413
4093338,1891.64296613,1006.00447634,2813.55510561,0.0114769133578,0.0096515575777,0.0136269202451,130.570955046,129.926165284,131.228695113,1050.06669698,0.0111431874833
4093510,841.783760598,285.79263786,2242.10552383,0.0136895783868,0.0116941843438,0.0161223030725,141.938017286,142.259433927,144.122378772,254.907397926,0.0137288101115
4094167,2027.29198579,1154.80399504,2904.52078463,0.0105437565192,0.00906628939377,0.0124620130428,147.963241005,148.212600203,150.111554183,1780.10850746,0.00946153751446
4094197,1915.00793637,1079.90353813,2876.57250723,0.0110163022057,0.0093014616434,0.0132014507131,135.83315211,135.102733415,137.007681988,1842.69407491,0.00976271888178
4094470,1833.29730484,968.397201841,2807.22073124,0.00549811181115,0.00478948836821,0.00637208006984,197.808202878,202.214336983,205.257957686,1240.04332198,0.00605747508044
4095839,1625.57370263,793.172150082,2701.14263209,0.00834576351722,0.00699231862709,0.00991729958071,144.056821712,142.729553298,144.565400648,727.957271829,0.00807774397077
4095852,1899.43426897,1000.15584324,2849.5955345,0.0124318633421,0.0106687266059,0.0145474587411,143.539543562,144.127282043,144.533724789,1251.52672275,0.0120149583085
4096200,1409.08065733,577.020537926,2622.74046551,0.00674017271,0.00529330372075,0.00858074743571,129.108669457,130.032867643,130.644908693,549.352575795,0.00644056120667
4096617,1611.63569981,693.678396544,2690.37941569,0.00768349187199,0.00613306700105,0.00970530660001,149.445866775,148.714254247,149.90084433,1017.2032181,0.00657751961063
4097109,1534.14008925,541.598239915,2727.53178412,0.00328252390969,0.00223183285411,0.00500931815257,152.489856945,153.118989367,153.351637259,1196.3636951,0.00245276358025
4097441,1063.0507125,440.161876946,2417.18585131,0.0133535201194,0.0114794793104,0.0159118106425,136.0192967,134.826004572,137.006792789,420.281004645,0.0132304522289
4098373,1606.13426888,896.546008625,2280.62699805,0.00388302691845,0.00305038751064,0.00489598576601,274.451859418,274.100745668,275.58446935,1803.58208627,0.00323210094085
4098589,547.467408437,165.309871669,1849.33003831,0.00936135539128,0.0069615364634,0.013144553364,134.884889217,135.125054911,138.819278218,393.601554584,0.00769645171008
4098990,37.4077876645,0.334485161086,1297.23780349,0.00281473581957,0.000632251240022,0.0276574420735,171.963031445,171.454793726,172.184754441,74.5034890712,0.0017918810334
4100026,826.851919817,326.917465214,2135.84198284,0.0100822946403,0.00862579485829,0.0118806392137,142.537641926,142.359500631,145.61320149,266.167034935,0.0108386578176
4100029,1836.92816415,969.957551246,2800.81390181,0.0095738153366,0.00802735441006,0.0113589804948,142.237959194,141.910692612,142.821145445,1225.12886992,0.0089705426115
4100066,1125.82279862,486.860367728,2393.51652217,0.014146983562,0.0121963260193,0.0166314910626,244.999301472,242.894037121,246.069788283,413.587585837,0.0137904087982
4100152,676.431993675,220.295765716,2104.63940005,0.0104312819347,0.00901929607941,0.0120409347884,144.646639906,143.87190297,146.534320196,208.692661132,0.0118461188988
4100413,901.934772512,311.973281891,2209.89051125,0.0120316507734,0.0100323901079,0.0148264623667,147.655617858,149.6890257,150.36757798,344.984104174,0.0120321997084
4100740,1606.74975052,738.346796815,2711.46805873,0.0133143884701,0.0108052511942,0.0162369624073,115.522130687,115.543510812,116.726934884,706.201995423,0.012062549071
4100769,798.748794796,305.36686017,2073.37005541,0.0110192894032,0.0093344640739,0.0130272009955,154.751980777,158.744542309,159.892098765,323.149447157,0.00988198158358
4100973,1212.16357687,478.14688766,2496.81234832,0.00759816484576,0.00638923291878,0.00906810729224,157.430059493,158.030000133,158.93022317,497.089033425,0.00723587637701
4101483,2201.01268907,1289.86656653,2982.52494277,0.00950849644765,0.00811762555141,0.0111455776413,138.579957489,138.47038658,138.847332434,1765.11876356,0.00928718492283
4101703,1321.70294508,538.692331707,2497.91206669,0.0127939942975,0.0105661752965,0.0156204088389,116.653330081,113.520052761,117.143096197,526.657396106,0.0126343070689
4101784,743.464047444,329.440381745,1658.54194503,0.0203989938548,0.0177723596052,0.0234612865712,112.861918859,114.106623319,115.025684867,294.760026168,0.0207109470963
4101809,352.475369189,158.826858727,1353.66063777,0.0103418429111,0.00882218803746,0.0123271680268,141.167097925,144.858989104,146.088402706,155.31295611,0.0108033598537
4101832,202.859200662,98.1446582434,779.928015875,0.0242606348527,0.0206712746722,0.028436116196,106.506086103,106.291763123,107.92007311,122.684812829,0.0239678622005
4101914,1764.83856693,858.740227403,2759.73290033,0.00658712622045,0.00558355925244,0.00785633998361,181.919251779,180.204562761,182.452396152,1149.25044621,0.00600604940007
4102116,1294.21960025,583.66113051,2509.76947298,0.00823314835157,0.00705515242698,0.00965021314449,164.496170412,165.45321744,166.826786547,572.95187966,0.0083642057842
4102285,653.509459218,262.394864963,1929.94281307,0.0087366357671,0.00739590265083,0.010426814039,151.754169102,155.342094753,157.155994686,155.44824623,0.0107784174988
4102582,1169.2455878,546.31487875,2069.18279777,0.0151889875491,0.0126647570995,0.01866766714,110.192746933,110.30518047,111.165625372,572.531973198,0.0140649791252
4102677,1480.5468262,656.265775733,2613.37805141,0.00700347450972,0.00549533869375,0.00908539882082,140.627578894,140.534772925,142.030235675,833.627177921,0.00588144681873
4102982,591.299065943,230.011706269,1944.84472554,0.00889308099328,0.00744727398047,0.0107170387069,164.577243807,164.584147487,166.481584138,214.758817706,0.00930343420066
4103289,1699.34910388,824.09101181,2777.4797258,0.00684019711783,0.00592514666201,0.00792141069687,186.67952387,185.040652743,186.909504179,671.428689575,0.00669283298468
4103840,1608.93298047,703.747586409,2727.83048771,0.00509854524553,0.00387712694146,0.00690740277899,106.643665432,110.171206102,110.627741084,1019.11595462,0.00438627280323
4104013,1244.15012307,513.887260824,2498.75417828,0.0150439283572,0.0124058048395,0.0187200694911,91.0373544419,91.5513595011,94.7369637189,594.776058402,0.0133395001063
4104194,1775.34683447,934.087814314,2752.24857743,0.00924690649272,0.00794874735706,0.0107350645126,146.178954848,147.56906379,149.873907075,915.16598398,0.00917288189338
4104832,2122.09012979,1167.07886745,2928.56559529,0.0139355449825,0.0112841942736,0.0173927468496,70.3725230798,71.1910636772,71.8298872232,2707.16039119,0.0117880367188
4105136,1639.44321666,769.091482208,2736.3209554,0.0089691108734,0.00763828599047,0.0105595354943,164.657276518,164.677070241,165.406401927,889.005769389,0.00878757220484
4105543,1466.53616984,594.009792777,2652.19026007,0.00898174743065,0.00731527971884,0.011186221957,128.9841174,129.986851635,130.924369421,685.347750151,0.00836320132739
4105725,1874.60813691,986.869745979,2813.16514558,0.00536939357433,0.00446294010818,0.00643984958237,186.045527109,185.179061206,186.878056024,1083.25612855,0.00513777467541
4105888,1147.45340634,426.664847278,2475.53716826,0.0125517522877,0.0105306663165,0.0150952221214,122.159344609,121.651340637,124.180915031,365.071203127,0.012341021388
4105931,406.850680802,148.174126077,1714.39953843,0.0100034189377,0.00831577773499,0.0121986994981,154.757272359,157.618554972,159.179921448,156.015521124,0.0106021761797
4106230,109.313092873,58.1946494331,632.064853359,0.0323068170874,0.0280079724352,0.0367815912372,114.469284769,122.590504873,123.433375637,62.1942769171,0.0335714962854
4106479,1648.45510602,918.773934754,2285.80251086,0.00889347846696,0.00690149418522,0.0113761310386,100.650798658,101.932955979,103.516593404,2446.45643724,0.00635769621653
4106834,1400.37080674,552.569693415,2571.43348417,0.0072526241555,0.00594916075869,0.00883120830095,97.0994308559,98.852441268,100.851202149,550.242899073,0.00723740959011
4107440,796.846695207,312.344269264,2136.45420853,0.0124326787442,0.0103339789426,0.0153161877715,137.181058949,134.145256805,138.990192861,315.393469684,0.0125372874797
4107724,1619.4430592,765.318935584,2717.64765625,0.0103800621693,0.00863986339742,0.0124789228213,128.432102799,128.861532341,129.452228531,881.516022259,0.00934131846795
4107774,1829.99209615,972.995154118,2798.96742817,0.0116303022136,0.0102088762772,0.0133761841117,142.844233907,143.527452251,144.164938186,973.792940381,0.01234884389
4108190,1317.50250001,607.344430572,2535.97186425,0.0154844007378,0.0133987486859,0.0179998284408,121.123384766,123.611460378,125.652250077,673.94698038,0.0142705815917
4108344,1287.42507764,549.591208002,2536.04454124,0.00507032690663,0.00411685637489,0.00656054284425,156.460233145,159.658038466,161.15997043,586.00952241,0.00460631685912
4108570,1451.62995045,640.385593903,2631.81769623,0.00318787374196,0.002437459838,0.00420580232446,159.374497286,161.076329468,161.48871234,825.461704982,0.00296627524767
4109356,1701.59186304,796.233608503,2752.87138989,0.00679700345218,0.00521165105615,0.00898262913669,121.997645301,121.826860627,123.468287516,1036.31575839,0.00614407166027
4109393,1753.19904614,858.006048426,2809.51129161,0.00960758738596,0.00816962162509,0.0113825984441,157.209522185,157.037229173,157.464632769,1134.39247268,0.008781767264
4109801,482.846298803,178.901972273,1984.48662952,0.00527337803238,0.00447070802008,0.00631918764317,212.850072355,212.521486019,214.294141609,154.003980763,0.00560575186419
4109802,999.06219686,364.962393292,2274.7316527,0.0112155871923,0.00896212287568,0.0141597611474,116.873524504,116.845247637,119.343212604,556.247779835,0.00941472165436
4109915,653.844253709,220.995475626,2061.1309662,0.0089059678611,0.00720124939684,0.0112228506185,132.693295919,134.68462933,136.965667512,202.709746017,0.00918194827479
4109931,936.879221799,339.490399518,2401.59976121,0.0087367578843,0.00698306785153,0.011351425284,126.976091163,129.144104886,130.713116547,730.545439548,0.00643804585598
